ward_id,metro,registered,valid,spoilt,n_vd,turnout,spoilt_rate,winner,winner_share,margin,enp,share_ANC,share_DA,share_EFF,share_ActionSA,tent_share,deprivation_score,pred_turnout,ward_gap_pp,risk_tier,forecast_2026,forecast_lo,forecast_hi,ward_num,top_vds
79800010,Johannesburg,14394,6038,121,8,0.4279,0.0196,ANC,0.3206,0.1091,5.0225,0.3206,0.1484,0.0765,0.1361,0.3825,0.95,0.3487,7.9211,Low risk,0.4014,0.3494,0.4534,10,"[{'VotingDistrict': 32860021, 'station': 'TENT PROTEA SOUTH (NEAR HOUSE NO. 3940)', 'station_type': 'Tent', 'registered': 2385, 'turnout': 0.4243186582809224, 'tent': 1}, {'VotingDistrict': 32860065, 'station': 'TENT OPP HOUSE 3943 VENTURE STREET', 'station_type': 'Tent', 'registered': 3121, 'turnout': 0.3546940083306632, 'tent': 1}, {'VotingDistrict': 32860087, 'station': 'ALTMONT TECHNICAL HIGH SCHOOL', 'station_type': 'School', 'registered': 2644, 'turnout': 0.3959909228441755, 'tent': 0}]"
79800011,Johannesburg,15888,6704,85,7,0.4273,0.0125,ANC,0.4063,0.2464,4.2972,0.4063,0.0904,0.1016,0.139,0.0,0.6461,0.3822,4.5114,Low risk,0.4355,0.3835,0.4875,11,"[{'VotingDistrict': 32860593, 'station': 'FIRETHORN PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2049, 'turnout': 0.5222059541239629, 'tent': 0}, {'VotingDistrict': 32860605, 'station': 'ST IVES PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1950, 'turnout': 0.563076923076923, 'tent': 0}, {'VotingDistrict': 32862203, 'station': 'UNITING PRESBYTERIAN CHURCH', 'station_type': 'Church', 'registered': 2097, 'turnout': 0.3371483071053887, 'tent': 0}]"
79800012,Johannesburg,15492,6024,66,7,0.3931,0.0108,ANC,0.5372,0.3388,2.808,0.5372,0.0339,0.156,0.1984,0.0,0.6952,0.3999,-0.6796,Medium risk,0.3603,0.3083,0.4123,12,"[{'VotingDistrict': 32861189, 'station': 'ELSIE NGIDI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1792, 'turnout': 0.45535714285714285, 'tent': 0}, {'VotingDistrict': 32862247, 'station': 'GAZANKULU SCHOOL', 'station_type': 'School', 'registered': 1906, 'turnout': 0.4024134312696747, 'tent': 0}, {'VotingDistrict': 32862269, 'station': 'PUTALUSHAKA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1861, 'turnout': 0.3573347662547018, 'tent': 0}]"
79800013,Johannesburg,15430,6091,144,6,0.4041,0.0231,ANC,0.4664,0.1972,3.1557,0.4664,0.0445,0.1535,0.2692,0.2543,0.95,0.3752,2.8868,Low risk,0.4008,0.3488,0.4528,13,"[{'VotingDistrict': 32861246, 'station': 'TENT AT NEAR PROTEA GLEN POLICE STATION)', 'station_type': 'Tent', 'registered': 3924, 'turnout': 0.3837920489296636, 'tent': 1}, {'VotingDistrict': 32861459, 'station': 'THOLIMFUNDO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3319, 'turnout': 0.3751129858391082, 'tent': 0}, {'VotingDistrict': 32861831, 'station': 'BLESSED ISIDOREBAKANJA CATHOLIC CHURCH', 'station_type': 'Church', 'registered': 2253, 'turnout': 0.40745672436750996, 'tent': 0}]"
79800014,Johannesburg,14188,6152,99,6,0.4406,0.0158,ANC,0.5098,0.2897,3.0004,0.5098,0.0445,0.1411,0.2201,0.1999,0.95,0.3832,5.7347,Low risk,0.4602,0.4082,0.5122,14,"[{'VotingDistrict': 32860762, 'station': 'TENT (OPPOSITE HOUSE NO. 5255)', 'station_type': 'Tent', 'registered': 2836, 'turnout': 0.3765867418899859, 'tent': 1}, {'VotingDistrict': 32862180, 'station': 'REBONE  PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1786, 'turnout': 0.4748040313549832, 'tent': 0}, {'VotingDistrict': 32862191, 'station': 'MONICA LOLWANE EDUCARE CENTRE', 'station_type': 'Hall/Centre', 'registered': 1360, 'turnout': 0.475, 'tent': 0}]"
79800015,Johannesburg,14312,5032,78,7,0.357,0.0153,ANC,0.5451,0.3843,2.8533,0.5451,0.0328,0.1403,0.1608,0.0,0.7129,0.4002,-4.3148,Medium risk,0.3315,0.2795,0.3835,15,"[{'VotingDistrict': 32861549, 'station': 'PHIRI SCHOOL', 'station_type': 'School', 'registered': 2536, 'turnout': 0.39668769716088326, 'tent': 0}, {'VotingDistrict': 32861606, 'station': 'BAFIKILE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1481, 'turnout': 0.3916272788656313, 'tent': 0}, {'VotingDistrict': 32861640, 'station': 'KGOTSO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2001, 'turnout': 0.4357821089455272, 'tent': 0}]"
79800016,Johannesburg,14048,5807,107,8,0.421,0.0181,ANC,0.4532,0.2707,3.644,0.4532,0.0401,0.1309,0.1216,0.2232,0.95,0.3707,5.0235,Low risk,0.3999,0.3479,0.4519,16,"[{'VotingDistrict': 32861651, 'station': 'MEGATONG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1116, 'turnout': 0.46415770609318996, 'tent': 0}, {'VotingDistrict': 32861662, 'station': 'MOTSANENG SCHOOL', 'station_type': 'School', 'registered': 1839, 'turnout': 0.4594888526373029, 'tent': 0}, {'VotingDistrict': 32861673, 'station': 'DIODI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1874, 'turnout': 0.4455709711846318, 'tent': 0}]"
79800017,Johannesburg,18261,9343,125,8,0.5185,0.0132,PA,0.5216,0.3147,2.97,0.1318,0.2069,0.0321,0.0447,0.0,0.5347,0.4442,7.4235,Low risk,0.5044,0.4524,0.5564,17,"[{'VotingDistrict': 32860515, 'station': 'ELDORADO PARK PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2045, 'turnout': 0.5442542787286063, 'tent': 0}, {'VotingDistrict': 32860548, 'station': 'KLIPTOWN EBENEZER CONGREGATIONAL CHURCH', 'station_type': 'Church', 'registered': 2226, 'turnout': 0.46900269541778977, 'tent': 0}, {'VotingDistrict': 32860559, 'station': 'PARKDALE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2765, 'turnout': 0.5189873417721519, 'tent': 0}]"
79800018,Johannesburg,18900,10195,97,9,0.5446,0.0094,PA,0.6458,0.4634,2.1841,0.0692,0.1824,0.0119,0.0365,0.0463,0.6495,0.463,8.1555,Low risk,0.5207,0.4687,0.5727,18,"[{'VotingDistrict': 32860391, 'station': 'JD OPPERMAN RECREATION CENTRE', 'station_type': 'Hall/Centre', 'registered': 2749, 'turnout': 0.541287740996726, 'tent': 0}, {'VotingDistrict': 32860403, 'station': 'TENT (OPP HOUSE NO 217 STERRE ROAD)', 'station_type': 'Tent', 'registered': 876, 'turnout': 0.5159817351598174, 'tent': 1}, {'VotingDistrict': 32860470, 'station': 'BOEKENHOUT PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2929, 'turnout': 0.5305565039262546, 'tent': 0}]"
79800019,Johannesburg,13334,5030,73,8,0.3827,0.0143,ANC,0.5314,0.3392,2.9032,0.5314,0.0475,0.1417,0.1922,0.1617,0.95,0.389,-0.6245,Medium risk,0.348,0.296,0.4,19,"[{'VotingDistrict': 32860447, 'station': 'TENT (FREEMDOM CHARTER SQUARE)', 'station_type': 'Tent', 'registered': 1118, 'turnout': 0.3407871198568873, 'tent': 1}, {'VotingDistrict': 32861482, 'station': 'LAKEVIEW PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1281, 'turnout': 0.4847775175644028, 'tent': 0}, {'VotingDistrict': 32861594, 'station': 'ISIPHO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1878, 'turnout': 0.44036208732694354, 'tent': 0}]"
79800020,Johannesburg,13868,5136,51,6,0.374,0.0098,ANC,0.5243,0.3437,2.9343,0.5243,0.0319,0.1807,0.1513,0.0,0.7024,0.3981,-2.4043,Medium risk,0.3638,0.3118,0.4158,20,"[{'VotingDistrict': 32861932, 'station': 'KARABO SCHOOL', 'station_type': 'School', 'registered': 2615, 'turnout': 0.44435946462715104, 'tent': 0}, {'VotingDistrict': 32862089, 'station': 'MARA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2264, 'turnout': 0.36174911660777387, 'tent': 0}, {'VotingDistrict': 32862135, 'station': 'IKEMELENG JUNIOR PRIMARY', 'station_type': 'School', 'registered': 2092, 'turnout': 0.43833652007648183, 'tent': 0}]"
79800021,Johannesburg,15015,7477,128,8,0.5065,0.0168,ANC,0.4266,0.2647,3.9475,0.4266,0.0365,0.1567,0.162,0.0,0.6269,0.3812,12.5343,Low risk,0.4754,0.4234,0.5274,21,"[{'VotingDistrict': 32861178, 'station': 'MOCHOCHONONO SCHOOL', 'station_type': 'School', 'registered': 2044, 'turnout': 0.87426614481409, 'tent': 0}, {'VotingDistrict': 32861875, 'station': 'DIKWANKWETLA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1814, 'turnout': 0.45093715545755236, 'tent': 0}, {'VotingDistrict': 32861886, 'station': 'TIHOLOHELO SCHOOL', 'station_type': 'School', 'registered': 1843, 'turnout': 0.42973412913727616, 'tent': 0}]"
79800022,Johannesburg,18658,8086,66,8,0.4369,0.0081,ANC,0.4892,0.3036,3.3014,0.4892,0.0388,0.1232,0.1856,0.1409,0.95,0.3823,5.4581,Low risk,0.4309,0.3789,0.4829,22,"[{'VotingDistrict': 32841086, 'station': 'LEIHLO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3283, 'turnout': 0.42217484008528783, 'tent': 0}, {'VotingDistrict': 32841097, 'station': 'TSHEBEDISANO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2577, 'turnout': 0.40318199456732634, 'tent': 0}, {'VotingDistrict': 32841109, 'station': 'ST PETER CLAVER SCHOOL', 'station_type': 'School', 'registered': 2852, 'turnout': 0.4474053295932679, 'tent': 0}]"
79800023,Johannesburg,17898,9869,31,5,0.5531,0.0031,DA,0.505,0.1492,2.567,0.0849,0.505,0.02,0.3559,0.1513,0.8612,0.4796,7.3493,Low risk,0.5227,0.4707,0.5747,23,"[{'VotingDistrict': 32860290, 'station': 'GLENANDA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 4533, 'turnout': 0.5550408118243989, 'tent': 0}, {'VotingDistrict': 32860302, 'station': 'TENT (BASSONIA)', 'station_type': 'Tent', 'registered': 2708, 'turnout': 0.5834564254062038, 'tent': 1}, {'VotingDistrict': 32860368, 'station': 'COMARO VALLEY NURSERY SCHOOL', 'station_type': 'School', 'registered': 2499, 'turnout': 0.562625050020008, 'tent': 0}]"
79800024,Johannesburg,16251,5578,110,8,0.35,0.0193,ANC,0.557,0.3806,2.7774,0.557,0.026,0.1764,0.0871,0.2378,0.95,0.3832,-3.3238,Medium risk,0.3628,0.3108,0.4148,24,"[{'VotingDistrict': 32862573, 'station': 'SOMELULWAZI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1513, 'turnout': 0.3205551883674818, 'tent': 0}, {'VotingDistrict': 32862584, 'station': 'ASSEMBLIES OF GOD AGF', 'station_type': 'Other', 'registered': 2940, 'turnout': 0.31768707482993197, 'tent': 0}, {'VotingDistrict': 32862595, 'station': 'ARISE AND SHINE HOPE CENTRE', 'station_type': 'Hall/Centre', 'registered': 2739, 'turnout': 0.35998539612997443, 'tent': 0}]"
79800025,Johannesburg,16917,6613,216,9,0.4037,0.0316,ANC,0.4394,0.2664,3.7693,0.4394,0.0283,0.1328,0.173,0.0,0.6772,0.3829,2.0813,Low risk,0.3798,0.3278,0.4318,25,"[{'VotingDistrict': 32841042, 'station': 'KLIPSPRUIT HOSTEL', 'station_type': 'Other', 'registered': 1694, 'turnout': 0.3051948051948052, 'tent': 0}, {'VotingDistrict': 32841053, 'station': 'EMSHUKANTAMBO SECONDARY SCHOOL', 'station_type': 'School', 'registered': 2923, 'turnout': 0.3924050632911392, 'tent': 0}, {'VotingDistrict': 32841064, 'station': 'THE METHODIST CHURCH OF SOUTHERN AFRICA', 'station_type': 'Church', 'registered': 1308, 'turnout': 0.44724770642201833, 'tent': 0}]"
79800026,Johannesburg,16075,5935,80,9,0.3742,0.0133,ANC,0.4591,0.2939,3.6724,0.4591,0.0386,0.1653,0.1141,0.0,0.6908,0.3862,-1.1975,Medium risk,0.3581,0.3061,0.4101,26,"[{'VotingDistrict': 32840625, 'station': 'KHOMANANI SCHOOL', 'station_type': 'School', 'registered': 1369, 'turnout': 0.40759678597516436, 'tent': 0}, {'VotingDistrict': 32840838, 'station': 'ELITHENI SCHOOL', 'station_type': 'School', 'registered': 1641, 'turnout': 0.48689823278488725, 'tent': 0}, {'VotingDistrict': 32840872, 'station': 'GIYANI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2003, 'turnout': 0.38991512730903644, 'tent': 0}]"
79800027,Johannesburg,16988,7150,81,9,0.4257,0.0112,ANC,0.5022,0.2859,3.0051,0.5022,0.0355,0.1747,0.2164,0.0574,0.8356,0.3922,3.3499,Low risk,0.4251,0.3731,0.4771,27,"[{'VotingDistrict': 32840917, 'station': 'THABISILE SCHOOL', 'station_type': 'School', 'registered': 1502, 'turnout': 0.37683089214380827, 'tent': 0}, {'VotingDistrict': 32840939, 'station': 'FIDELITAS COMPREHENSIVE SCHOOL', 'station_type': 'School', 'registered': 1478, 'turnout': 0.4330175913396482, 'tent': 0}, {'VotingDistrict': 32840962, 'station': 'FONS LUMINIS SECONDARY SCHOOL', 'station_type': 'School', 'registered': 2152, 'turnout': 0.26022304832713755, 'tent': 0}]"
79800028,Johannesburg,13314,5546,96,7,0.4238,0.017,ANC,0.5402,0.3453,2.7792,0.5402,0.0386,0.161,0.1949,0.0,0.6807,0.4012,2.2548,Low risk,0.3926,0.3406,0.4446,28,"[{'VotingDistrict': 32840636, 'station': 'IMMANUEL EVANGELICAL LUTHERAN CHURCH', 'station_type': 'Church', 'registered': 1131, 'turnout': 0.4951370468611848, 'tent': 0}, {'VotingDistrict': 32840782, 'station': 'JOB RATHEBE JUNIOR SECONDARY SCHOOL', 'station_type': 'School', 'registered': 1645, 'turnout': 0.4194528875379939, 'tent': 0}, {'VotingDistrict': 32840793, 'station': 'QHOBOSHEANE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1857, 'turnout': 0.4614970382337103, 'tent': 0}]"
79800029,Johannesburg,15751,6931,90,9,0.4457,0.0128,ANC,0.3884,0.2489,4.5501,0.3884,0.1001,0.1245,0.1395,0.0665,0.8188,0.375,7.0735,Low risk,0.4358,0.3838,0.4878,29,"[{'VotingDistrict': 32840300, 'station': 'NOORDGESIG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3146, 'turnout': 0.49046408137317227, 'tent': 0}, {'VotingDistrict': 32840647, 'station': 'LOFENTSE SECONDARY SCHOOL', 'station_type': 'School', 'registered': 2052, 'turnout': 0.3455165692007797, 'tent': 0}, {'VotingDistrict': 32840805, 'station': 'GOOD NEW BIBLE CHURCH', 'station_type': 'Church', 'registered': 2291, 'turnout': 0.39895242252291574, 'tent': 0}]"
79800030,Johannesburg,15999,6309,94,9,0.4002,0.0147,ANC,0.4749,0.2756,3.3328,0.4749,0.0658,0.1523,0.1992,0.0,0.6747,0.3951,0.5126,Low risk,0.4078,0.3558,0.4598,30,"[{'VotingDistrict': 32840658, 'station': 'LUKHOLWENI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1096, 'turnout': 0.4096715328467153, 'tent': 0}, {'VotingDistrict': 32840670, 'station': 'ASSEMBLIES OF GOD', 'station_type': 'Other', 'registered': 2142, 'turnout': 0.39775910364145656, 'tent': 0}, {'VotingDistrict': 32840692, 'station': 'ST JOHN BERCHMAN SCHOOL', 'station_type': 'School', 'registered': 1935, 'turnout': 0.5080103359173127, 'tent': 0}]"
79800031,Johannesburg,12745,4900,53,7,0.3886,0.0107,ANC,0.5094,0.3135,3.0561,0.5094,0.0492,0.139,0.1959,0.1411,0.95,0.3879,0.0759,Low risk,0.3529,0.3009,0.4049,31,"[{'VotingDistrict': 32840681, 'station': 'AFRICAN CONGREGATIONAL CHURCH', 'station_type': 'Church', 'registered': 2203, 'turnout': 0.3622333182024512, 'tent': 0}, {'VotingDistrict': 32840704, 'station': 'AME CHURCH', 'station_type': 'Church', 'registered': 1351, 'turnout': 0.37231680236861586, 'tent': 0}, {'VotingDistrict': 32840759, 'station': 'THEMBALIHLE SCHOOL', 'station_type': 'School', 'registered': 1205, 'turnout': 0.3643153526970954, 'tent': 0}]"
79800032,Johannesburg,19336,8422,99,6,0.4407,0.0116,DA,0.4824,0.2845,3.1869,0.1979,0.4824,0.1126,0.1698,0.2411,0.95,0.4564,-1.5748,Medium risk,0.4302,0.3782,0.4822,32,"[{'VotingDistrict': 32850727, 'station': 'TENT AT JOHN PARK', 'station_type': 'Tent', 'registered': 3282, 'turnout': 0.44302254722730045, 'tent': 1}, {'VotingDistrict': 32850930, 'station': 'KINGS SCHOOL - LINBRO PARK', 'station_type': 'School', 'registered': 993, 'turnout': 0.4914400805639476, 'tent': 0}, {'VotingDistrict': 32900105, 'station': 'HERITAGE CHRISTIAN COLLEGE', 'station_type': 'School', 'registered': 2356, 'turnout': 0.5543293718166383, 'tent': 0}]"
79800033,Johannesburg,13706,6339,59,7,0.4668,0.0092,ANC,0.5555,0.362,2.6675,0.5555,0.0309,0.1636,0.1934,0.0,0.6655,0.4021,6.467,Low risk,0.4567,0.4047,0.5087,33,"[{'VotingDistrict': 32861392, 'station': 'JOHANNESBURG CENTRAL TEACHER DEVELOPMENT CENTRE', 'station_type': 'Hall/Centre', 'registered': 1892, 'turnout': 0.4656448202959831, 'tent': 0}, {'VotingDistrict': 32861448, 'station': 'ELKA SPORTS CLUB', 'station_type': 'Other', 'registered': 930, 'turnout': 0.4978494623655914, 'tent': 0}, {'VotingDistrict': 32861460, 'station': 'MOLALATLADI SCHOOL', 'station_type': 'School', 'registered': 1815, 'turnout': 0.46887052341597796, 'tent': 0}]"
79800034,Johannesburg,14050,5885,97,6,0.4258,0.0162,ANC,0.4314,0.2126,3.6366,0.4314,0.0294,0.1159,0.158,0.2605,0.95,0.3658,6.0,Low risk,0.4247,0.3727,0.4767,34,"[{'VotingDistrict': 32860739, 'station': 'TENT- JABULANI HOSTEL', 'station_type': 'Tent', 'registered': 3660, 'turnout': 0.4453551912568306, 'tent': 1}, {'VotingDistrict': 32861437, 'station': 'ISAACSON PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2215, 'turnout': 0.43927765237020316, 'tent': 0}, {'VotingDistrict': 32861505, 'station': 'THESELE SECONDARY SCHOOL.', 'station_type': 'School', 'registered': 1904, 'turnout': 0.44012605042016806, 'tent': 0}]"
79800035,Johannesburg,15000,6464,106,8,0.438,0.0161,ANC,0.5733,0.4024,2.609,0.5733,0.0299,0.1709,0.1459,0.0,0.6814,0.4037,3.4304,Low risk,0.4063,0.3543,0.4583,35,"[{'VotingDistrict': 32861370, 'station': 'RUTEGANG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1360, 'turnout': 0.4198529411764706, 'tent': 0}, {'VotingDistrict': 32861404, 'station': 'MAKOLA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1606, 'turnout': 0.4763387297633873, 'tent': 0}, {'VotingDistrict': 32861516, 'station': 'MORRIS ISAACSON HIGH SCHOOL', 'station_type': 'School', 'registered': 3164, 'turnout': 0.43710493046776233, 'tent': 0}]"
79800036,Johannesburg,12967,5533,118,9,0.4358,0.0209,ANC,0.5037,0.3277,3.1,0.5037,0.0568,0.1739,0.176,0.0699,0.8609,0.3939,4.186,Low risk,0.4029,0.3509,0.4549,36,"[{'VotingDistrict': 32861279, 'station': 'VUKUZENZELE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1953, 'turnout': 0.39221710189452125, 'tent': 0}, {'VotingDistrict': 32861280, 'station': 'MOKOROTLO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2085, 'turnout': 0.44844124700239807, 'tent': 0}, {'VotingDistrict': 32861291, 'station': 'TSHEDIMOSETSO MEHLALENG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1656, 'turnout': 0.45954106280193235, 'tent': 0}]"
79800037,Johannesburg,12953,4937,111,6,0.3897,0.022,ANC,0.4647,0.2528,3.3856,0.4647,0.0225,0.1462,0.1067,0.1758,0.95,0.3754,1.4353,Low risk,0.3859,0.3339,0.4379,37,"[{'VotingDistrict': 32841211, 'station': 'TENT NANCEFIELD HOSTEL LIFATEN', 'station_type': 'Tent', 'registered': 2277, 'turnout': 0.2736056214317084, 'tent': 1}, {'VotingDistrict': 32861257, 'station': 'IGUGU PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2970, 'turnout': 0.4265993265993266, 'tent': 0}, {'VotingDistrict': 32861268, 'station': 'SUNSHINE CENTRE', 'station_type': 'Hall/Centre', 'registered': 1592, 'turnout': 0.43278894472361806, 'tent': 0}]"
79800038,Johannesburg,13671,5749,130,7,0.43,0.0221,ANC,0.3868,0.1724,4.0778,0.3868,0.029,0.1492,0.1499,0.0,0.6572,0.3762,5.3839,Low risk,0.4216,0.3696,0.4736,38,"[{'VotingDistrict': 32861145, 'station': 'SYDNEY MASEKO ADULT LEARNING CENTRE', 'station_type': 'Hall/Centre', 'registered': 2021, 'turnout': 0.44532409698169223, 'tent': 0}, {'VotingDistrict': 32861190, 'station': 'NKA-THUTO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1669, 'turnout': 0.4164170161773517, 'tent': 0}, {'VotingDistrict': 32861202, 'station': 'DR BEYERS NAUDE SECONDARY SCHOOL', 'station_type': 'School', 'registered': 1234, 'turnout': 0.440032414910859, 'tent': 0}]"
79800039,Johannesburg,13389,5711,81,7,0.4326,0.014,ANC,0.5647,0.3747,2.649,0.5647,0.0431,0.1387,0.19,0.0,0.6793,0.4042,2.8436,Low risk,0.4234,0.3714,0.4754,39,"[{'VotingDistrict': 32861235, 'station': 'ORLANDO WEST SECONDARY SCHOOL', 'station_type': 'School', 'registered': 1367, 'turnout': 0.44184345281638626, 'tent': 0}, {'VotingDistrict': 32861303, 'station': 'SAPEBUSO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2549, 'turnout': 0.43821106316202435, 'tent': 0}, {'VotingDistrict': 32861314, 'station': ""ORLANDO WEST WOMEN'S HOSTEL HALL"", 'station_type': 'Hall/Centre', 'registered': 2001, 'turnout': 0.41829085457271364, 'tent': 0}]"
79800040,Johannesburg,14623,6360,72,8,0.4399,0.0112,ANC,0.4003,0.1085,3.6592,0.4003,0.0381,0.1002,0.1192,0.2176,0.95,0.3672,7.2624,Low risk,0.4319,0.3799,0.4839,40,"[{'VotingDistrict': 32870729, 'station': 'TSHIRELETSO LOWER PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1919, 'turnout': 0.4898384575299635, 'tent': 0}, {'VotingDistrict': 32870730, 'station': 'TENT (NEXT TO HOUSE NO 379 A)', 'station_type': 'Tent', 'registered': 3182, 'turnout': 0.38969201759899436, 'tent': 1}, {'VotingDistrict': 32870842, 'station': 'THABANENG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2329, 'turnout': 0.42765135251180764, 'tent': 0}]"
79800041,Johannesburg,16876,6450,111,9,0.3888,0.0169,ANC,0.6039,0.4467,2.4381,0.6039,0.0442,0.1279,0.1572,0.0,0.7046,0.4091,-2.0281,Medium risk,0.3669,0.3149,0.4189,41,"[{'VotingDistrict': 32870707, 'station': 'THUTOLORE HIGH SCHOOL', 'station_type': 'School', 'registered': 2056, 'turnout': 0.23443579766536965, 'tent': 0}, {'VotingDistrict': 32870741, 'station': 'EVANGELICAL LUTHERAN CHURCH', 'station_type': 'Church', 'registered': 1236, 'turnout': 0.5453074433656958, 'tent': 0}, {'VotingDistrict': 32870752, 'station': 'MASEKHENE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1725, 'turnout': 0.48869565217391303, 'tent': 0}]"
79800042,Johannesburg,13986,5717,118,8,0.4172,0.0202,ANC,0.6304,0.4871,2.2811,0.6304,0.0287,0.1315,0.1433,0.0,0.6996,0.4101,0.7146,Low risk,0.4082,0.3562,0.4602,42,"[{'VotingDistrict': 32870606, 'station': 'SIVELILE COMBINED SCHOOL', 'station_type': 'School', 'registered': 1113, 'turnout': 0.3998203054806828, 'tent': 0}, {'VotingDistrict': 32870617, 'station': 'EMPUMALANGA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2625, 'turnout': 0.3832380952380952, 'tent': 0}, {'VotingDistrict': 32870628, 'station': 'TLHOKOMELO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1508, 'turnout': 0.5338196286472149, 'tent': 0}]"
79800043,Johannesburg,14257,6303,103,7,0.4493,0.0161,ANC,0.6119,0.4545,2.3627,0.6119,0.029,0.1485,0.1574,0.0,0.6823,0.4083,4.1047,Low risk,0.4402,0.3882,0.4922,43,"[{'VotingDistrict': 32870651, 'station': 'MEADOWLANDS PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2444, 'turnout': 0.4488543371522095, 'tent': 0}, {'VotingDistrict': 32870662, 'station': 'PARISH OF MEADOWLANDS', 'station_type': 'Other', 'registered': 1941, 'turnout': 0.47449768160741884, 'tent': 0}, {'VotingDistrict': 32870673, 'station': 'LIVHUWANI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2189, 'turnout': 0.4403837368661489, 'tent': 0}]"
